#{"t_start": 1680175651.3070807, "env_id": null}
r,l,t
-225208,3000,16311.326279
-237432,3000,16327.163554
-239012,3000,16342.750059
-225212,3000,16358.328338
-219856,3000,16373.727885
-216220,3000,16389.036106
-223340,3000,16404.081265
-219124,3000,16420.148367
-229276,3000,16435.740441
-218244,3000,16451.850793
-210896,3000,16467.907354
-199900,3000,16484.106636
-219196,3000,16498.907743
-236040,3000,16514.506118
-222328,3000,16535.700453
-241208,3000,16550.843791
-228316,3000,16566.706206
-205976,3000,16582.74733
-195240,3000,16599.028326
-218988,3000,16615.280703
-204048,3000,16630.803167
-222924,3000,16646.938816
-227240,3000,16662.900173
-203916,3000,16678.407008
-233144,3000,16694.32337
-225052,3000,16709.387409
-207064,3000,16725.184883
-213180,3000,16740.862603
-223896,3000,16756.278748
-211012,3000,16771.494412
-227084,3000,16787.087746
-208008,3000,16801.986816
-238908,3000,16816.942471
-212168,3000,16832.366473
-218904,3000,16847.753232
-213092,3000,16862.427444
-208084,3000,16878.079379
-201940,3000,16893.249427
-196948,3000,16908.266479
-200908,3000,16923.281238
-203872,3000,16938.33955
-212932,3000,16953.387804
-208048,3000,16968.454272
-195036,3000,16983.357119
-225892,3000,16999.130183
-221100,3000,17014.318146
-203868,3000,17030.042095
-223268,3000,17045.680606
-201164,3000,17060.742227
-202808,3000,17076.439626
-208116,3000,17091.877424
-203968,3000,17106.624787
-221908,3000,17121.807772
-219880,3000,17137.680512
-194052,3000,17153.048868
-225368,3000,17168.577665
-203588,3000,17184.018573
-182828,3000,17199.332264
-188656,3000,17214.384004
-210096,3000,17229.921805
-192908,3000,17245.586091
-232464,3000,17260.977414
-212080,3000,17276.322555
-187008,3000,17291.554963
-206920,3000,17307.20713
-232884,3000,17322.649557
-212944,3000,17338.540004
-182956,3000,17353.753191
-221104,3000,17369.232752
-189832,3000,17385.136726
-219248,3000,17400.08036
-207936,3000,17415.171195
-187768,3000,17430.665703
-206980,3000,17445.680787
-208368,3000,17460.482705
-205892,3000,17475.596729
-202812,3000,17490.994166
-202784,3000,17506.489183
-184016,3000,17521.922668
-201732,3000,17536.844344
-200992,3000,17552.814213
-196788,3000,17573.444577
-223968,3000,17589.173491
-200916,3000,17604.841508
-200672,3000,17620.570643
-189768,3000,17635.945074
-187992,3000,17651.535701
-198772,3000,17666.974982
-210668,3000,17681.826878
-205088,3000,17697.006316
-225216,3000,17712.949447
-208852,3000,17728.237075
-226004,3000,17743.219267
-198852,3000,17758.680724
-223276,3000,17774.25737
-201964,3000,17789.662807
-210232,3000,17805.128776
-186668,3000,17820.476676
-193024,3000,17835.515584
-191880,3000,17850.892479
