#{"t_start": 1676137631.5010521, "env_id": null}
r,l,t
8122,3000,87983.487985
8484,3000,87993.147144
8522,3000,88003.164916
8490,3000,88013.143717
8616,3000,88022.432085
8648,3000,88033.058288
8662,3000,88042.546369
8908,3000,88051.663696
8496,3000,88061.567649
8604,3000,88071.441662
8538,3000,88081.072273
8576,3000,88090.901356
8694,3000,88101.051038
8776,3000,88110.421406
8802,3000,88119.962834
8730,3000,88129.585395
8442,3000,88139.050577
8846,3000,88149.773947
8386,3000,88159.15295
8420,3000,88169.188168
8784,3000,88178.623905
8408,3000,88187.635533
8084,3000,88197.361609
8340,3000,88206.840454
8744,3000,88216.654369
8650,3000,88226.298186
8906,3000,88235.862194
8610,3000,88245.465322
8590,3000,88255.434888
8648,3000,88265.532492
8506,3000,88275.359589
8842,3000,88284.933261
8712,3000,88295.07329
8644,3000,88304.958372
8776,3000,88314.623576
8740,3000,88324.007979
8614,3000,88333.834864
8754,3000,88343.124977
8532,3000,88353.659806
8760,3000,88363.196261
8556,3000,88372.055939
8606,3000,88382.049774
8390,3000,88391.341312
8846,3000,88400.843009
8748,3000,88410.295033
8416,3000,88419.493303
8614,3000,88429.189274
8422,3000,88439.024397
8856,3000,88464.252851
8114,3000,88474.011425
8732,3000,88483.519529
8644,3000,88493.436865
8460,3000,88503.027635
8534,3000,88512.600712
8642,3000,88522.16329
8648,3000,88531.417796
8414,3000,88541.804385
8520,3000,88551.51657
8850,3000,88561.636253
8302,3000,88571.673306
8380,3000,88581.520448
8328,3000,88591.285956
8430,3000,88601.571471
8192,3000,88611.343815
8214,3000,88621.011476
8514,3000,88630.842399
8440,3000,88641.089159
8408,3000,88650.476895
8576,3000,88659.875771
8606,3000,88669.252834
8506,3000,88678.53512
8488,3000,88688.400463
8616,3000,88698.050735
8352,3000,88708.17572
8552,3000,88718.167506
8730,3000,88727.750282
8628,3000,88737.816025
8400,3000,88747.134613
8222,3000,88756.843585
8372,3000,88766.350924
8804,3000,88776.256696
8684,3000,88785.936113
8764,3000,88795.77242
8666,3000,88805.216578
8508,3000,88814.704809
8498,3000,88824.245161
8900,3000,88834.061676
8612,3000,88844.689889
8450,3000,88854.392875
8672,3000,88864.158608
8578,3000,88873.353366
8668,3000,88882.691506
8560,3000,88892.848697
8362,3000,88902.147934
8354,3000,88911.608553
8686,3000,88921.219282
8682,3000,88931.002125
8862,3000,88941.092777
8796,3000,88951.065655
8602,3000,88961.027309
8822,3000,88971.354732
8890,3000,88980.999086
8064,3000,88990.469853
8646,3000,89000.408627
8416,3000,89010.452069
8394,3000,89020.094915
8896,3000,89029.296158
8330,3000,89039.159508
8776,3000,89049.598411
8672,3000,89059.083443
8506,3000,89068.83497
8738,3000,89078.532898
8658,3000,89087.849072
8496,3000,89097.16353
8604,3000,89106.748177
8426,3000,89132.138323
8908,3000,89141.957731
8640,3000,89151.816478
8502,3000,89161.180859
8820,3000,89170.503826
8814,3000,89180.705914
8668,3000,89190.71804
8844,3000,89200.228828
8338,3000,89210.624728
8466,3000,89220.191422
8548,3000,89229.954687
8306,3000,89239.821988
8438,3000,89249.467774
8964,3000,89259.424982
8506,3000,89268.67834
8850,3000,89278.15417
8784,3000,89287.570862
8808,3000,89297.332014
8300,3000,89307.167041
8398,3000,89316.892724
8550,3000,89326.693989
8708,3000,89336.184577
8048,3000,89345.588498
8666,3000,89355.871352
8990,3000,89365.513819
8568,3000,89376.109187
8578,3000,89385.840779
8708,3000,89395.19271
8920,3000,89404.768829
8792,3000,89414.463064
8588,3000,89424.259895
9056,3000,89434.502272
8682,3000,89444.053218
8346,3000,89453.909765
8660,3000,89463.899634
8516,3000,89473.70181
8758,3000,89483.357601
8258,3000,89492.953678
8306,3000,89502.334219
8694,3000,89511.859063
8956,3000,89521.491431
8644,3000,89530.976967
8870,3000,89540.583496
8640,3000,89549.876692
8666,3000,89559.978455
8452,3000,89570.278428
8616,3000,89579.787251
8614,3000,89589.775235
8496,3000,89599.49196
8436,3000,89609.165516
8510,3000,89618.971642
8216,3000,89628.570269
8502,3000,89638.176133
8802,3000,89647.893972
8248,3000,89657.705019
8792,3000,89667.339251
8622,3000,89677.100495
8320,3000,89686.504716
8654,3000,89696.167426
8620,3000,89705.809468
8772,3000,89715.725893
8726,3000,89725.526952
8622,3000,89735.217759
8600,3000,89745.054839
8662,3000,89754.941997
8064,3000,89764.909563
8610,3000,89774.219587
8418,3000,89799.330194
8306,3000,89809.030605
8456,3000,89818.746326
8324,3000,89828.230411
8304,3000,89838.109157
8556,3000,89847.821976
8496,3000,89857.314489
8734,3000,89867.544312
8294,3000,89877.349521
8670,3000,89887.740583
8556,3000,89897.202623
8828,3000,89907.104961
8642,3000,89916.955664
8428,3000,89926.387645
8394,3000,89936.392357
8634,3000,89945.920577
8622,3000,89955.362486
8430,3000,89965.038034
8762,3000,89974.896887
8914,3000,89985.478337
8394,3000,89994.716726
8566,3000,90004.256574
8544,3000,90013.893901
8708,3000,90023.629768
8478,3000,90032.969696
8608,3000,90042.772977
8670,3000,90052.269218
8692,3000,90061.99449
8710,3000,90071.660198
8436,3000,90081.267935
8494,3000,90091.1401
8446,3000,90100.269271
8888,3000,90109.853592
8554,3000,90119.515431
8956,3000,90129.263673
8616,3000,90138.314146
8720,3000,90147.924454
8394,3000,90158.113725
8892,3000,90168.039321
8660,3000,90177.699366
8820,3000,90187.197789
8826,3000,90197.074331
8622,3000,90206.272848
8996,3000,90216.842404
8776,3000,90226.306334
8598,3000,90235.786852
8664,3000,90245.888812
8838,3000,90255.568053
8364,3000,90265.455824
8864,3000,90274.771181
8616,3000,90284.585922
8698,3000,90294.521387
8778,3000,90303.614165
8362,3000,90313.295337
8598,3000,90323.186597
8854,3000,90333.042563
8258,3000,90342.875631
8436,3000,90352.876846
8548,3000,90362.390063
8542,3000,90372.023367
8440,3000,90381.857025
8636,3000,90391.386061
8714,3000,90401.150571
8530,3000,90411.148434
8796,3000,90421.090791
9074,3000,90430.883255
8648,3000,90455.898564
8872,3000,90465.800878
8338,3000,90475.354116
8424,3000,90484.799974
8530,3000,90494.002175
8450,3000,90503.863743
8690,3000,90513.181128
8530,3000,90523.433913
8810,3000,90533.082667
8568,3000,90543.100315
8406,3000,90552.436371
8334,3000,90562.714181
8826,3000,90572.708299
8376,3000,90581.920947
8706,3000,90591.180247
8610,3000,90601.135974
8794,3000,90610.725123
8954,3000,90620.777301
8704,3000,90630.236867
8716,3000,90640.150662
8454,3000,90649.872733
8622,3000,90659.776932
8692,3000,90669.982491
8542,3000,90679.679264
8444,3000,90689.575874
8360,3000,90699.034413
8932,3000,90708.842871
8178,3000,90718.196313
8716,3000,90728.021027
9048,3000,90737.862083
8730,3000,90747.154318
8870,3000,90757.531105
8526,3000,90767.043366
8876,3000,90776.047908
8702,3000,90785.608949
8498,3000,90795.241081
8508,3000,90804.774811
8516,3000,90814.57798
8716,3000,90824.005736
8824,3000,90833.440821
8524,3000,90842.582068
8606,3000,90852.225852
8684,3000,90862.022696
8290,3000,90871.440118
8434,3000,90880.61003
8670,3000,90889.763433
8288,3000,90899.651221
8672,3000,90909.263961
8930,3000,90918.827674
8924,3000,90928.598682
8276,3000,90937.763172
8798,3000,90947.846529
8430,3000,90957.660955
8296,3000,90967.602146
8330,3000,90976.895613
8516,3000,90986.373474
8588,3000,90995.939587
8448,3000,91005.546459
8792,3000,91015.407871
8468,3000,91024.822756
8854,3000,91034.639435
8614,3000,91044.055214
8726,3000,91053.728728
8394,3000,91063.429553
8494,3000,91072.838846
8668,3000,91082.832029
8924,3000,91092.398488
8522,3000,91117.364361
8262,3000,91127.105966
8502,3000,91137.188737
8382,3000,91146.859386
8434,3000,91156.707574
8868,3000,91166.279099
8572,3000,91176.164135
8596,3000,91185.34587
8622,3000,91194.662642
8720,3000,91204.631576
8436,3000,91213.632249
8610,3000,91222.598787
8600,3000,91232.066512
8634,3000,91241.581192
8562,3000,91251.70373
8798,3000,91260.761132
8922,3000,91270.268224
8782,3000,91280.075984
8834,3000,91290.68015
8406,3000,91300.141354
8918,3000,91310.005191
8612,3000,91319.847173
8554,3000,91329.826223
8452,3000,91339.611338
8770,3000,91349.1344
8462,3000,91359.006251
8604,3000,91368.913147
8274,3000,91379.161931
8556,3000,91388.451609
8428,3000,91397.895844
8846,3000,91407.941679
8590,3000,91418.013542
8446,3000,91427.665484
8656,3000,91436.835549
8614,3000,91446.32829
8576,3000,91455.889143
8424,3000,91465.711706
8922,3000,91475.844952
8780,3000,91485.4489
8462,3000,91494.328506
8652,3000,91503.633002
8656,3000,91513.095453
8870,3000,91522.721802
8574,3000,91532.202709
8580,3000,91541.855064
8730,3000,91551.261323
9090,3000,91560.741791
8812,3000,91570.003739
9122,3000,91579.612026
8844,3000,91588.68343
8702,3000,91598.177737
8718,3000,91608.295346
8508,3000,91617.670362
8364,3000,91627.578036
8580,3000,91636.915362
8832,3000,91646.676915
8656,3000,91656.282791
8508,3000,91665.802234
8650,3000,91675.080742
8804,3000,91684.700823
8600,3000,91694.313374
8566,3000,91703.747281
8484,3000,91714.011843
8396,3000,91723.769128
8448,3000,91733.573426
8768,3000,91743.612207
8702,3000,91752.984576
8554,3000,91777.431197
8702,3000,91787.100159
8564,3000,91796.933574
8466,3000,91806.510273
8836,3000,91816.908442
8386,3000,91826.213111
8282,3000,91835.524855
8520,3000,91844.965399
8604,3000,91854.742669
8590,3000,91864.970925
8408,3000,91874.203275
8832,3000,91883.569337
8708,3000,91893.165066
8634,3000,91902.835584
8308,3000,91911.857525
8694,3000,91921.760931
8474,3000,91931.666333
