#{"t_start": 1680175705.9355333, "env_id": null}
r,l,t
-311283,3000,6025.802566
-327291,3000,6040.931381
-316283,3000,6057.407745
-339319,3000,6073.481077
-325288,3000,6088.992332
-308301,3000,6104.160901
-311279,3000,6119.971329
-303288,3000,6135.915814
-303252,3000,6152.102126
-295269,3000,6167.405115
-303262,3000,6183.639839
-308260,3000,6198.815288
-314291,3000,6214.874827
-341293,3000,6231.459807
-264250,3000,6246.910421
-299292,3000,6263.274194
-320266,3000,6280.152403
-322304,3000,6295.340788
-323276,3000,6310.97895
-320282,3000,6326.603761
-309278,3000,6342.880537
-315269,3000,6357.919093
-316286,3000,6372.824492
-313275,3000,6395.611229
-305300,3000,6412.172729
-321289,3000,6427.62918
-319317,3000,6442.401554
-310315,3000,6458.408325
-309303,3000,6473.78835
-331261,3000,6489.67725
-309309,3000,6505.074284
-274281,3000,6519.871659
-306278,3000,6535.969227
-283301,3000,6551.455982
-291302,3000,6567.08801
-313258,3000,6583.151467
-316287,3000,6599.235693
-268247,3000,6615.668101
-308299,3000,6632.152367
-311278,3000,6647.492563
-322273,3000,6663.485883
-286261,3000,6679.57132
-295266,3000,6695.140767
-301275,3000,6710.561783
-302304,3000,6726.620837
-319306,3000,6743.246576
-291284,3000,6758.967993
-304274,3000,6774.315554
-306278,3000,6788.821768
-296266,3000,6804.180685
-286285,3000,6819.908606
-300266,3000,6834.856422
-298291,3000,6850.222698
-280263,3000,6866.480605
-293278,3000,6883.579922
-273248,3000,6900.437671
-289286,3000,6917.710004
-282266,3000,6933.456507
-303276,3000,6949.975807
-312283,3000,6966.406213
-289266,3000,6982.638304
-260261,3000,6999.12423
-315261,3000,7016.298583
-281253,3000,7033.571008
-308270,3000,7049.214425
-303276,3000,7067.327494
-290259,3000,7084.672446
-299287,3000,7101.139267
-318290,3000,7116.794015
-317301,3000,7134.173535
-334292,3000,7150.057441
-290266,3000,7166.388076
-308270,3000,7182.287855
-282260,3000,7197.881295
-300271,3000,7213.469116
-306263,3000,7230.261545
-323298,3000,7247.286856
-307295,3000,7263.250946
-302300,3000,7281.254836
-322293,3000,7299.983075
-292295,3000,7318.964503
-277267,3000,7338.042921
-290272,3000,7355.70297
-269267,3000,7375.370065
-298268,3000,7394.757494
-327274,3000,7413.715244
-306286,3000,7432.464825
-309296,3000,7450.965517
-272283,3000,7469.695955
-316258,3000,7498.466089
-289275,3000,7515.476992
-298279,3000,7534.225156
-285240,3000,7553.118661
-308277,3000,7571.715877
-294288,3000,7590.130384
-257244,3000,7607.985073
-288277,3000,7625.728852
-293274,3000,7643.381398
-270255,3000,7661.284678
-334271,3000,7681.278484
-262275,3000,7702.870405
-276253,3000,7722.324446
-270252,3000,7739.511023
-305313,3000,7757.846201
-293261,3000,7776.185233
-307268,3000,7796.197849
-267264,3000,7813.452874
-257250,3000,7831.88951
-292259,3000,7851.103859
-290281,3000,7869.682199
-317261,3000,7890.770184
-288262,3000,7913.434592
-300275,3000,7932.6633
-295265,3000,7948.878887
-282249,3000,7966.049131
-302297,3000,7983.751458
-315269,3000,8000.397509
-285233,3000,8017.997239
-293275,3000,8034.902851
-297277,3000,8051.57401
-282270,3000,8069.330686
-276269,3000,8086.400507
-286254,3000,8104.737242
-295296,3000,8124.185603
-322267,3000,8141.067902
-274287,3000,8159.433668
-314289,3000,8178.647013
-318294,3000,8196.550958
-295271,3000,8213.256027
-291263,3000,8231.792171
-293269,3000,8249.413513
-330292,3000,8267.105893
-270279,3000,8284.980439
-311274,3000,8304.095802
-288250,3000,8322.763318
-265286,3000,8341.076794
-287245,3000,8359.464932
-311287,3000,8377.161103
-284247,3000,8589.564655
-278269,3000,8604.77323
-274290,3000,8619.148339
