#{"t_start": 1676137627.957339, "env_id": null}
r,l,t
10242,3000,95090.775027
10382,3000,95100.182185
10302,3000,95110.042683
10242,3000,95119.853935
10802,3000,95129.823951
10126,3000,95139.457206
10134,3000,95148.889492
10248,3000,95158.673239
10484,3000,95168.174812
10528,3000,95177.98947
10222,3000,95187.312845
10398,3000,95197.338268
10300,3000,95206.802979
10394,3000,95216.602973
10666,3000,95226.343353
10674,3000,95236.388371
10768,3000,95246.138663
10620,3000,95255.611302
10422,3000,95264.855736
10054,3000,95274.436005
10156,3000,95284.082956
10576,3000,95294.041696
10700,3000,95303.632279
10276,3000,95313.118279
10634,3000,95322.793414
10390,3000,95332.280993
10260,3000,95341.861321
10612,3000,95351.078482
10766,3000,95360.655031
10684,3000,95370.572204
10376,3000,95380.353542
10574,3000,95390.367352
10340,3000,95400.078927
10582,3000,95410.030371
10234,3000,95419.716379
10604,3000,95429.437521
10404,3000,95438.868239
10598,3000,95448.482949
10098,3000,95458.000735
10172,3000,95467.676062
10460,3000,95477.707612
10724,3000,95487.848044
10662,3000,95497.554279
10002,3000,95506.771958
10508,3000,95516.363525
10292,3000,95526.119289
10320,3000,95535.848523
10540,3000,95545.418799
10558,3000,95555.360208
10518,3000,95565.301418
10772,3000,95574.723646
10506,3000,95584.869057
10444,3000,95594.333324
10254,3000,95603.993677
10718,3000,95613.597476
10292,3000,95623.428327
10676,3000,95642.181462
10236,3000,95651.809889
10346,3000,95661.30397
10296,3000,95670.870422
10562,3000,95680.067394
10452,3000,95688.986064
10422,3000,95698.671711
10376,3000,95708.572271
10758,3000,95718.191657
10424,3000,95727.748708
10628,3000,95737.557103
10926,3000,95747.472728
10200,3000,95756.639168
10470,3000,95765.925087
10460,3000,95775.553277
10124,3000,95785.144608
10674,3000,95795.38099
10770,3000,95804.965428
10238,3000,95814.825429
10760,3000,95824.377636
10374,3000,95834.074908
10610,3000,95843.587008
10362,3000,95853.229827
10534,3000,95863.040045
10560,3000,95873.239334
10564,3000,95882.992604
10540,3000,95892.588528
10562,3000,95902.170756
10604,3000,95911.997469
10586,3000,95921.602939
10682,3000,95931.463208
10846,3000,95941.334213
10480,3000,95950.869051
10354,3000,95959.746873
10544,3000,95969.257514
10222,3000,95978.76097
10652,3000,95988.05751
10824,3000,95997.755247
10100,3000,96007.879855
10182,3000,96017.503661
10546,3000,96027.711244
10356,3000,96037.260484
10516,3000,96046.609932
9970,3000,96056.24999
10328,3000,96065.619446
10502,3000,96075.833471
10528,3000,96085.044312
10718,3000,96095.214343
10330,3000,96104.753365
10400,3000,96114.422587
10614,3000,96123.789069
10422,3000,96133.281077
10158,3000,96142.811894
10490,3000,96152.246277
10424,3000,96162.111526
10520,3000,96171.944523
10356,3000,96181.444201
10450,3000,96190.706649
10596,3000,96200.18376
10460,3000,96209.703175
10352,3000,96218.740369
10222,3000,96228.177676
10014,3000,96237.484695
10066,3000,96246.865535
10552,3000,96256.63894
10542,3000,96266.498357
10312,3000,96276.254857
10384,3000,96295.099029
10460,3000,96304.485886
10430,3000,96314.227252
10674,3000,96323.515738
10320,3000,96333.408224
10398,3000,96342.651151
10534,3000,96351.971588
10698,3000,96361.825399
10822,3000,96371.397388
10444,3000,96380.829191
10700,3000,96390.729406
10088,3000,96400.036137
10080,3000,96409.816378
10320,3000,96419.441645
10556,3000,96429.203171
10692,3000,96438.659082
10276,3000,96448.317467
10554,3000,96458.008466
10520,3000,96468.133343
10086,3000,96477.189513
10400,3000,96486.716171
10414,3000,96496.72185
10428,3000,96506.647309
10756,3000,96516.318391
10736,3000,96526.546082
10784,3000,96536.835094
10628,3000,96547.028756
10320,3000,96556.685521
10396,3000,96566.393072
10354,3000,96576.423566
10608,3000,96586.470887
10650,3000,96596.242627
10314,3000,96606.189786
10462,3000,96615.47385
10836,3000,96625.616953
10098,3000,96634.949313
10466,3000,96644.367353
10530,3000,96654.049482
10768,3000,96663.771191
10488,3000,96673.264244
10658,3000,96682.869867
10374,3000,96692.257866
10748,3000,96702.226342
10354,3000,96711.69297
10552,3000,96721.39696
10388,3000,96731.09252
10716,3000,96740.813685
10508,3000,96750.147648
10668,3000,96759.521079
10452,3000,96769.164276
10018,3000,96778.482926
10108,3000,96788.268819
10276,3000,96798.27527
10608,3000,96807.981034
10466,3000,96817.868708
10486,3000,96827.234061
10660,3000,96836.898059
10312,3000,96846.190846
10290,3000,96855.840979
10400,3000,96866.052719
10218,3000,96875.507536
10218,3000,96885.149762
10578,3000,96894.863619
10750,3000,96904.565154
10622,3000,96914.253335
10536,3000,96924.098057
10770,3000,96933.540114
10844,3000,96952.093652
10370,3000,96961.690421
10810,3000,96972.018975
10414,3000,96981.395755
10304,3000,96991.20245
10642,3000,97001.19549
10628,3000,97011.318701
10390,3000,97020.932163
10372,3000,97030.319768
10554,3000,97039.754564
10510,3000,97049.639877
10338,3000,97059.118993
10592,3000,97068.470024
10664,3000,97078.177095
10388,3000,97087.586082
10590,3000,97097.549397
10768,3000,97108.112384
10126,3000,97117.348643
10058,3000,97126.954065
10200,3000,97136.446903
10262,3000,97145.876869
10630,3000,97155.813761
10266,3000,97165.273036
10492,3000,97174.726973
9986,3000,97184.139137
10876,3000,97193.694826
10284,3000,97203.609284
10672,3000,97212.992757
10702,3000,97222.726096
10828,3000,97232.922765
10656,3000,97242.650207
10330,3000,97252.237908
10456,3000,97261.715556
10652,3000,97271.77684
10538,3000,97281.519625
10324,3000,97291.491048
10338,3000,97300.8993
10678,3000,97310.380069
10286,3000,97320.052321
10342,3000,97329.414682
10274,3000,97338.667336
10576,3000,97348.436102
10798,3000,97358.219866
10496,3000,97367.571868
10534,3000,97376.997917
10762,3000,97386.624229
10414,3000,97396.35958
10574,3000,97406.173122
10272,3000,97415.975235
10992,3000,97425.828907
10352,3000,97435.534091
10632,3000,97445.727794
10572,3000,97455.084341
10594,3000,97464.334821
10290,3000,97474.086949
10518,3000,97484.008796
10366,3000,97493.512691
10726,3000,97503.045242
10432,3000,97513.075795
10620,3000,97522.615867
10200,3000,97532.022223
10164,3000,97541.648641
10348,3000,97550.985915
10600,3000,97560.889315
10650,3000,97570.700111
10296,3000,97580.429696
10434,3000,97598.783741
10388,3000,97608.440474
10584,3000,97618.336025
10796,3000,97628.064265
10386,3000,97637.50554
9948,3000,97646.880765
10484,3000,97656.007273
10950,3000,97666.170273
10348,3000,97675.890424
10708,3000,97685.685768
10490,3000,97695.253271
10542,3000,97704.849332
10198,3000,97714.444402
10728,3000,97724.138066
10306,3000,97733.668551
10706,3000,97743.421151
10142,3000,97753.262115
10570,3000,97763.216984
10340,3000,97772.586164
10274,3000,97782.043922
10438,3000,97791.583272
10718,3000,97801.421925
10528,3000,97810.64107
10700,3000,97820.729588
10620,3000,97830.056023
10232,3000,97840.015791
10142,3000,97849.492626
10806,3000,97859.194326
10500,3000,97869.157848
10546,3000,97878.712367
10636,3000,97888.724989
10148,3000,97898.385497
10428,3000,97908.078398
10554,3000,97917.685282
10312,3000,97927.378455
10468,3000,97937.464421
10842,3000,97947.395329
10548,3000,97956.903044
10244,3000,97966.570281
10718,3000,97976.445587
10638,3000,97986.515978
10490,3000,97996.295435
10398,3000,98006.487949
10314,3000,98015.968581
10784,3000,98025.765607
10800,3000,98036.011936
10336,3000,98045.870582
10192,3000,98055.423149
10034,3000,98065.060583
10872,3000,98075.35062
10618,3000,98084.465311
10402,3000,98094.029322
10272,3000,98103.571795
10556,3000,98113.455437
10366,3000,98123.256814
10570,3000,98133.061317
10312,3000,98143.098058
10648,3000,98152.788128
10064,3000,98162.197203
10318,3000,98172.051676
10246,3000,98181.902964
10734,3000,98191.513777
10434,3000,98200.811521
10472,3000,98210.319936
10426,3000,98219.546729
10430,3000,98228.858434
10460,3000,98238.76492
10398,3000,98257.244013
10750,3000,98267.072367
10782,3000,98276.65678
10608,3000,98286.544829
10440,3000,98296.126463
10350,3000,98305.723228
10490,3000,98315.637758
10244,3000,98325.159543
10116,3000,98334.705504
10482,3000,98343.981883
10304,3000,98353.287667
10198,3000,98362.578061
10598,3000,98372.205293
10586,3000,98381.715632
10356,3000,98391.080009
10204,3000,98400.259492
10372,3000,98409.341972
10246,3000,98418.978411
10420,3000,98428.889046
10446,3000,98438.778983
10466,3000,98448.494438
10470,3000,98458.376868
